trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05443632126707598	baseline	0.0		41.0		baseline	0.0	51.18883901620302	0.3473533602182215
0.0	0.4017896814852975	ISI	1.0		11.0		baseline	0.0	51.53619237642124	0.09999698147839808
1.0	0.5017866629636956	baseline	0.0		48.0		baseline	0.0	51.63618935789964	0.40000211296546695
1.0	0.9017887759291625	ISI	1.0		11.0		baseline	0.0	52.036191470865106	0.09999426480862894
2.0	1.0017830407377915	baseline	0.0		48.0		baseline	0.0	52.136185735673735	0.39997253145293143
2.0	1.4017555721907229	ISI	1.0		11.0		baseline	0.0	52.536158267126666	0.10000150926089191
3.0	1.5017570814516148	baseline	0.0		48.0		baseline	0.0	52.63615977638756	0.3999836999832951
3.0	1.9017407814349099	ISI	1.0		11.0		baseline	0.0	53.03614347637085	0.09999607592180837
4.0	2.0017368573567182	baseline	0.0		47.0		baseline	0.0	53.13613955229266	0.39998943517412044
4.0	2.0059392431962806	pulse	0.0	t			baseline	0.0	53.140341938132224	
4.0	2.4017262925308387	ISI	1.0		11.0		baseline	0.0	53.53612898746678	0.09999969814771248
5.0	2.501725990678551	baseline	0.0		48.0		baseline	0.0	53.636128685614494	0.399974946270504
5.0	2.901700936949055	ISI	1.0		11.0		baseline	0.0	54.036103631885	0.10000815000830698
6.0	3.001709086957362	baseline	0.0		48.0		baseline	0.0	54.136111781893305	0.3999870203570026
6.0	3.401696107314365	ISI	1.0		11.0		baseline	0.0	54.53609880225031	0.09999909444331934
7.0	3.501695201757684	baseline	0.0		48.0		baseline	0.0	54.63609789669363	0.3999894351745752
7.0	3.9016846369322593	ISI	1.0		11.0		baseline	0.0	55.0360873318682	0.10000150926043716
8.0	4.0016861461926965	baseline	0.0		47.0		baseline	0.0	55.13608884112864	0.39997826664421154
8.0	4.00602738402813	pulse	0.0	t			baseline	0.0	55.14043007896407	
8.0	4.401664412836908	ISI	1.0		11.0		baseline	0.0	55.53606710777285	0.10000120740869534
9.0	4.501665620245603	baseline	0.0		48.0		baseline	0.0	55.63606831518155	0.39997615367883554
9.0	4.901641773924439	ISI	1.0		11.0		baseline	0.0	56.03604446886038	0.10000543333899259
10.0	5.0016472072634315	baseline	0.0		48.0		baseline	0.0	56.136049902199375	0.3999855110964745
10.0	5.401632718359906	ISI	1.0		11.0		baseline	0.0	56.53603541329585	0.10000482963459945
11.0	5.501637547994505	baseline	0.0		48.0		baseline	0.0	56.63604024293045	0.3999830962784472
11.0	5.901620644272953	ISI	1.0		7.0		baseline	0.0	57.036023339208896	0.12500241481757257
12.0	6.026623059090525	number	0.0		44.0	character	number-77.jpg	0.0	57.16102575402647	0.37496528700103227
12.0	6.015506145709878	pulse	0.0	t		character	number-77.jpg	0.0	57.14990884064582	
12.0	6.4015883460915575	ISI	1.0		7.0	character	number-77.jpg	0.0	57.5359910410275	0.11669604694407099
13.0	6.5182843930356285	number	0.0		46.0	character	number-128.jpg	0.0	57.65268708797157	0.38325626041387295
13.0	6.901540653449501	ISI	1.0		7.0	character	number-128.jpg	0.0	58.035943348385445	0.11669151916157716
14.0	7.018232172611079	number	0.0		46.0	character	number-3.jpg	0.0	58.15263486754702	0.3832885585952681
14.0	7.401520731206347	ISI	1.0		7.0	character	number-3.jpg	0.0	58.53592342614229	0.11669997102217167
15.0	7.518220702228518	number	0.0		46.0	character	number-83.jpg	0.0	58.65262339716446	0.38329157711723383
15.0	7.901512279345752	ISI	1.0		7.0	character	number-83.jpg	0.0	59.035914974281695	0.11668638767514494
16.0	8.018198667020897	number	0.0		45.0	character	number-30.jpg	0.0	59.15260136195684	0.38329036970844754
16.0	8.00793750452749	pulse	0.0	t		character	number-30.jpg	0.0	59.14234019946343	
16.0	8.401489036729345	ISI	1.0		7.0	character	number-30.jpg	0.0	59.53589173166529	0.11669815990899224
17.0	8.518187196638337	number	0.0		46.0	character	number-12.jpg	0.0	59.65258989157428	0.38329519934313794
17.0	8.901482395981475	ISI	1.0		7.0	character	number-12.jpg	0.0	60.03588509091742	0.11669061360498745
18.0	9.018173009586462	number	0.0		46.0	character	number-127.jpg	0.0	60.152575704522405	0.3832864456308016
18.0	9.401459455217264	ISI	1.0		7.0	character	number-127.jpg	0.0	60.53586215015321	0.1166996691699751
19.0	9.518159124387239	number	0.0		46.0	character	number-63.jpg	0.0	60.65256181932318	0.3833042549081256
19.0	9.901463379295365	ISI	1.0		7.0	character	number-63.jpg	0.0	61.03586607423131	0.11668668952688677
20.0	10.018150068822251	number	0.0		45.0	character	number-134.jpg	0.0	61.152552763758194	0.3832852382215606
20.0	10.007928750814699	pulse	0.0	t		character	number-134.jpg	0.0	61.14233144575064	
20.0	10.401435307043812	ISI	1.0		7.0	character	number-134.jpg	0.0	61.535838001979755	0.1166948395352847
21.0	10.518130146579097	number	0.0		46.0	character	number-134.jpg	1.0	61.65253284151504	0.38329369008260983
21.0	10.901423836661706	ISI	1.0		7.0	character	number-134.jpg	1.0	62.03582653159765	0.11669061360498745
22.0	11.018114450266694	number	0.0		46.0	character	number-95.jpg	0.0	62.15251714520264	0.3832955011953345
22.0	11.068191422568816	response	0.0	b		character	number-95.jpg	0.0	62.20259411750476	
22.0	11.401409951462028	ISI	1.0		7.0	character	number-95.jpg	0.0	62.53581264639797	0.11668970804839773
23.0	11.518099659510426	number	0.0		46.0	character	number-4.jpg	0.0	62.65250235444637	0.3832879548913297
23.0	11.901387614401756	ISI	1.0		7.0	character	number-4.jpg	0.0	63.0357903093377	0.11669151916157716
24.0	12.018079133563333	child	0.0		45.0	face	child-54.jpg	0.0	63.152481828499276	0.38329157711723383
24.0	12.007933882301586	pulse	0.0	t		face	child-54.jpg	0.0	63.14233657723753	
24.0	12.401370710680567	ISI	1.0		7.0	face	child-54.jpg	0.0	63.53577340561651	0.1166996691699751
25.0	12.518070379850542	child	0.0		46.0	face	child-54.jpg	1.0	63.652473074786485	0.3833271956727913
25.0	12.901397575523333	ISI	1.0		7.0	face	child-54.jpg	1.0	64.03580027045928	0.11669272657036345
26.0	13.018090302093697	child	0.0		46.0	face	child-110.jpg	0.0	64.15249299702964	0.38329036970844754
26.0	13.084830721305934	response	0.0	b		face	child-110.jpg	0.0	64.21923341624188	
26.0	13.401380671802144	ISI	1.0		7.0	face	child-110.jpg	0.0	64.53578336673809	0.11669544323967784
27.0	13.518076115041822	child	0.0		46.0	face	child-105.jpg	0.0	64.65247880997777	0.3832472048488853
27.0	13.901323319890707	ISI	1.0		7.0	face	child-105.jpg	0.0	65.03572601482665	0.11668487841416209
28.0	14.01800819830487	child	0.0		45.0	face	child-11.jpg	0.0	65.15241089324081	0.3833030474993393
28.0	14.008111673226722	pulse	0.0	t		face	child-11.jpg	0.0	65.14251436816267	
28.0	14.401311245804209	ISI	1.0		7.0	face	child-11.jpg	0.0	65.53571394074015	0.11669906546558195
29.0	14.51801031126979	child	0.0		46.0	face	child-32.jpg	0.0	65.65241300620573	0.38329519934313794
29.0	14.901305510612929	ISI	1.0		7.0	face	child-32.jpg	0.0	66.03570820554887	0.11667069136228747
30.0	15.017976201975216	child	0.0		46.0	face	child-44.jpg	0.0	66.15237889691116	0.38331331047311323
30.0	15.40128951244833	ISI	1.0		7.0	face	child-44.jpg	0.0	66.53569220738427	0.11669393397869499
31.0	15.517983446427024	child	0.0		46.0	face	child-9.jpg	0.0	66.65238614136297	0.38329218082162697
31.0	15.901275627248651	ISI	1.0		7.0	face	child-9.jpg	0.0	67.0356783221846	0.11671144140427714
32.0	16.01798706865293	child	0.0		45.0	face	child-37.jpg	0.0	67.15238976358887	0.3832731641355167
32.0	16.00775307285494	pulse	0.0	t		face	child-37.jpg	0.0	67.14215576779088	
32.0	16.401260232788445	ISI	1.0		7.0	face	child-37.jpg	0.0	67.53566292772439	0.11669212286551556
33.0	16.51795235565396	child	0.0		46.0	face	child-86.jpg	0.0	67.6523550505899	0.3832819178483078
33.0	16.90123427350227	ISI	1.0		7.0	face	child-86.jpg	0.0	68.03563696843821	0.11670419695246892
34.0	17.017938470454737	child	0.0		46.0	face	child-53.jpg	0.0	68.15234116539068	0.3832964067514695
34.0	17.401234877206207	ISI	1.0		7.0	face	child-53.jpg	0.0	68.53563757214215	0.11668699137908334
35.0	17.51792186858529	child	0.0		46.0	face	child-29.jpg	0.0	68.65232456352123	0.3832864456308016
35.0	17.901208314216092	ISI	1.0		11.0	face	child-29.jpg	0.0	69.03561100915203	0.09999637777400494
36.0	18.001204691990097	baseline	0.0		47.0		baseline	0.0	69.13560738692604	0.3999972833303218
36.0	18.005452959358536	pulse	0.0	t			baseline	0.0	69.13985565429448	
36.0	18.40120197532042	ISI	1.0		11.0		baseline	0.0	69.53560467025636	0.1000006037043022
37.0	18.50120257902472	baseline	0.0		48.0		baseline	0.0	69.63560527396066	0.3999852092438232
37.0	18.901187788268544	ISI	1.0		11.0		baseline	0.0	70.03559048320449	0.09998943517439329
38.0	19.001177223442937	baseline	0.0		48.0		baseline	0.0	70.13557991837888	0.3999803796091328
38.0	19.40115760305207	ISI	1.0		11.0		baseline	0.0	70.53556029798801	0.10001418705178367
39.0	19.501171790103854	baseline	0.0		48.0		baseline	0.0	70.6355744850398	0.4000467870855573
39.0	19.90121857718941	ISI	1.0		11.0		baseline	0.0	71.03562127212535	0.09999486851347683
40.0	20.001213445702888	baseline	0.0		47.0		baseline	0.0	71.13561614063883	0.3999879259131376
40.0	20.00548133346183	pulse	0.0	t			baseline	0.0	71.13988402839777	
40.0	20.401201371616025	ISI	1.0		11.0		baseline	0.0	71.53560406655197	0.10000332037407134
41.0	20.501204691990097	baseline	0.0		48.0		baseline	0.0	71.63560738692604	0.3999849073916266
41.0	20.901189599381723	ISI	1.0		11.0		baseline	0.0	72.03559229431767	0.0999978870349878
42.0	21.00118748641671	baseline	0.0		48.0		baseline	0.0	72.13559018135265	0.3999963777737321
42.0	21.401183864190443	ISI	1.0		11.0		baseline	0.0	72.53558655912639	0.09999999999990905
43.0	21.501183864190352	baseline	0.0		48.0		baseline	0.0	72.6355865591263	0.39996860737483075
43.0	21.901152471565183	ISI	1.0		11.0		baseline	0.0	73.03555516650113	0.10000241481748162
44.0	22.001154886382665	baseline	0.0		47.0		baseline	0.0	73.13555758131861	0.39998098331352594
44.0	22.005401040786182	pulse	0.0	t			baseline	0.0	73.13980373572213	
44.0	22.40113586969619	ISI	1.0		11.0		baseline	0.0	73.53553856463213	0.1000063388955823
45.0	22.501142208591773	baseline	0.0		48.0		baseline	0.0	73.63554490352772	0.3999957740697937
45.0	22.901137982661567	ISI	1.0		11.0		baseline	0.0	74.03554067759751	0.09998792591341044
46.0	23.001125908574977	baseline	0.0		48.0		baseline	0.0	74.13552860351092	0.39999698147812524
46.0	23.401122890053102	ISI	1.0		11.0		baseline	0.0	74.53552558498905	0.09998943517439329
47.0	23.501112325227496	baseline	0.0		48.0		baseline	0.0	74.63551502016344	0.39999637777418684
47.0	23.901108703001682	ISI	1.0		7.0		baseline	0.0	75.03551139793763	0.11664805244981835
48.0	24.0177567554515	child	0.0		45.0	face	child-102.jpg	0.0	75.15215945038744	0.3832985197168455
48.0	24.007710813551967	pulse	0.0	t		face	child-102.jpg	0.0	75.14211350848791	
48.0	24.401055275168346	ISI	1.0		7.0	face	child-102.jpg	0.0	75.53545797010429	0.11669393397869499
49.0	24.51774920914704	child	0.0		46.0	face	child-1.jpg	0.0	75.65215190408298	0.3832604863441702
49.0	24.90100969549121	ISI	1.0		7.0	face	child-1.jpg	0.0	76.03541239042715	0.1166906136054422
50.0	25.017700309096654	child	0.0		46.0	face	child-136.jpg	0.0	76.1521030040326	0.3832837289605777
50.0	25.40098403805723	ISI	1.0		7.0	face	child-136.jpg	0.0	76.53538673299317	0.11672502475221336
51.0	25.517709062809445	child	0.0		46.0	face	child-72.jpg	0.0	76.65211175774539	0.38326169375250174
51.0	25.900970756561946	ISI	1.0		7.0	face	child-72.jpg	0.0	77.03537345149789	0.11669483953573945
52.0	26.017665596097686	child	0.0		45.0	face	child-34.jpg	0.0	77.15206829103363	0.38329791601245233
52.0	26.007555057834907	pulse	0.0	t		face	child-34.jpg	0.0	77.14195775277085	
52.0	26.40096351211014	ISI	1.0		7.0	face	child-34.jpg	0.0	77.53536620704608	0.11669453768308813
53.0	26.517658049793226	child	0.0		46.0	face	child-28.jpg	0.0	77.65206074472917	0.38329429378700297
53.0	26.90095234358023	ISI	1.0		7.0	face	child-28.jpg	0.0	78.03535503851617	0.11668759508347648
54.0	27.017639938663706	child	0.0		46.0	face	child-43.jpg	0.0	78.15204263359965	0.3832810122912633
54.0	27.40092095095497	ISI	1.0		7.0	face	child-43.jpg	0.0	78.53532364589091	0.11668427470976894
55.0	27.517605225664738	child	0.0		46.0	face	child-26.jpg	0.0	78.65200792060068	0.38332598826355024
55.0	27.90093121392829	ISI	1.0		7.0	face	child-26.jpg	0.0	79.03533390886423	0.11667491729258472
56.0	28.017606131220873	child	0.0		45.0	face	child-94.jpg	0.0	79.15200882615682	0.38328976600450915
56.0	28.0074949892537	pulse	0.0	t		face	child-94.jpg	0.0	79.14189768418964	
56.0	28.400895897225382	ISI	1.0		7.0	face	child-94.jpg	0.0	79.53529859216133	0.11669936731777852
