trial_nr	onset	event_type	phase	response	nr_frames	trial_type	stim_name	task_probe	onset_abs	duration
0.0	0.05548540827612669	baseline	0.0		41.0		baseline	0.0	22.9966207558341	0.349786333364591
0.0	0.40527174164071766	ISI	1.0		11.0		baseline	0.0	23.346407089198692	0.09999725313764429
1.0	0.505268994778362	baseline	0.0		48.0		baseline	0.0	23.446404342336336	0.3999887106983806
1.0	0.7053718662755273	pulse	0.0	t			baseline	0.0	23.6465072138335	
1.0	0.9052577054767426	ISI	1.0		11.0		baseline	0.0	23.846393053034717	0.10001264764014195
2.0	1.0052703531168845	baseline	0.0		48.0		baseline	0.0	23.94640570067486	0.39995279019331065
2.0	1.4052231433101952	ISI	1.0		11.0		baseline	0.0	24.34635849086817	0.09999906425582594
2.0	1.4097461084361385	pulse	1.0	t			baseline	0.0	24.350881455994113	
3.0	1.505222207566021	baseline	0.0		48.0		baseline	0.0	24.446357555123996	0.3999875032864111
3.0	1.9052097108524322	ISI	1.0		11.0		baseline	0.0	24.846345058410407	0.09999151793090277
4.0	2.005201228783335	baseline	0.0		48.0		baseline	0.0	24.94633657634131	0.39999565331709164
4.0	2.1053391454120174	pulse	0.0	t			baseline	0.0	25.046474492969992	
4.0	2.4051968821004266	ISI	1.0		11.0		baseline	0.0	25.3463322296584	0.09999785684385643
5.0	2.505194738944283	baseline	0.0		48.0		baseline	0.0	25.446330086502257	0.3999890125510319
5.0	2.805312069199317	pulse	0.0	t			baseline	0.0	25.74644741675729	
5.0	2.905183751495315	ISI	1.0		11.0		baseline	0.0	25.84631909905329	0.09999785684385643
6.0	3.0051816083391714	baseline	0.0		48.0		baseline	0.0	25.946316955897146	0.39998931440459273
6.0	3.405170922743764	ISI	1.0		11.0		baseline	0.0	26.34630627030174	0.09999695128453823
7.0	3.5051678740283023	baseline	0.0		47.0		baseline	0.0	26.446303221586277	0.39998720143375976
7.0	3.509353065664527	pulse	0.0	t			baseline	0.0	26.4504884132225	
7.0	3.905155075462062	ISI	1.0		11.0		baseline	0.0	26.846290423020037	0.09999755499075036
8.0	4.0051526304528124	baseline	0.0		48.0		baseline	0.0	26.946287978010787	0.39999082366921357
8.0	4.205261840862931	pulse	0.0	t			baseline	0.0	27.146397188420906	
8.0	4.405143454122026	ISI	1.0		11.0		baseline	0.0	27.34627880168	0.10002170322968595
9.0	4.505165157351712	baseline	0.0		48.0		baseline	0.0	27.446300504909686	0.39996486431255107
9.0	4.905130021664263	ISI	1.0		11.0		baseline	0.0	27.846265369222237	0.09999815869696249
9.0	4.909628234845513	pulse	1.0	t			baseline	0.0	27.850763582403488	
10.0	5.0051281803612255	baseline	0.0		48.0		baseline	0.0	27.9462635279192	0.39998810699216847
10.0	5.405116287353394	ISI	1.0		11.0		baseline	0.0	28.34625163491137	0.09999815869696249
11.0	5.5051144460503565	baseline	0.0		48.0		baseline	0.0	28.44624979360833	0.3999878051390624
11.0	5.605223686645331	pulse	0.0	t			baseline	0.0	28.546359034203306	
11.0	5.905102251189419	ISI	1.0		2.0		baseline	0.0	28.846237598747393	0.1250262989415205
12.0	6.030128550130939	adult	0.0		45.0	face	adult-55.jpg	0.0	28.971263897688914	0.37495302412935416
12.0	6.305192384490965	pulse	0.0	t		face	adult-55.jpg	0.0	29.24632773204894	
12.0	6.405081574260294	ISI	1.0		6.0	face	adult-55.jpg	0.0	29.346216921818268	0.11669394914542863
13.0	6.521775523405722	adult	0.0		46.0	face	adult-136.jpg	0.0	29.462910870963697	0.3832995610150647
13.0	6.905075084420787	ISI	1.0		3.0	face	adult-136.jpg	0.0	29.84621043197876	0.11668338429126379
14.0	7.021758468712051	adult	0.0		45.0	face	adult-5.jpg	0.0	29.962893816270025	0.3832911091317328
14.0	7.011976319030055	pulse	0.0	t		face	adult-5.jpg	0.0	29.95311166658803	
14.0	7.4050495778437835	ISI	1.0		6.0	face	adult-5.jpg	0.0	30.346184925401758	0.1166969676755798
15.0	7.521746545519363	adult	0.0		46.0	face	adult-29.jpg	0.0	30.462881893077338	0.3832533775084812
15.0	7.705127667210945	pulse	0.0	t		face	adult-29.jpg	0.0	30.64626301476892	
15.0	7.9049999230278445	ISI	1.0		8.0	face	adult-29.jpg	0.0	30.84613527058582	0.11669998620527622
16.0	8.02169990923312	adult	0.0		46.0	face	adult-53.jpg	0.0	30.962835256791095	0.3832899017197633
16.0	8.404989810952884	ISI	1.0		8.0	face	adult-53.jpg	0.0	31.34612515851086	0.11667976205535524
16.0	8.436935516052472	pulse	1.0	t		face	adult-53.jpg	0.0	31.378070863610446	
17.0	8.52166957300824	adult	0.0		46.0	face	adult-53.jpg	1.0	31.462804920566214	0.38330439066294275
17.0	8.904973963671182	ISI	1.0		5.0	face	adult-53.jpg	1.0	31.846109311229156	0.10841321621001043
17.0	8.9884257491467	response	1.0	b		face	adult-53.jpg	1.0	31.929561096704674	
18.0	9.013387179881192	adult	0.0		47.0	face	adult-112.jpg	0.0	31.954522527439167	0.39157606800881695
18.0	9.105268511813847	pulse	0.0	t		face	adult-112.jpg	0.0	32.04640385937182	
18.0	9.40496324789001	ISI	1.0		7.0	face	adult-112.jpg	0.0	32.346098595447984	0.11669787323444325
19.0	9.521661121124453	adult	0.0		46.0	face	adult-110.jpg	0.0	32.46279646868243	0.38328235539529487
19.0	9.805064247898827	pulse	0.0	t		face	adult-110.jpg	0.0	32.7461995954568	
19.0	9.904943476519747	ISI	1.0		4.0	face	adult-110.jpg	0.0	32.84607882407772	0.11670119361724574
20.0	10.021644670136993	adult	0.0		46.0	face	adult-97.jpg	0.0	32.96278001769497	0.3833007684270342
20.0	10.404945438564027	ISI	1.0		6.0	face	adult-97.jpg	0.0	33.346080786122	0.11668489355588463
21.0	10.521630332119912	adult	0.0		45.0	face	adult-93.jpg	0.0	33.46276567967789	0.3832914109848389
21.0	10.514557916683316	pulse	0.0	t		face	adult-93.jpg	0.0	33.45569326424129	
21.0	10.904921743104751	ISI	1.0		7.0	face	adult-93.jpg	0.0	33.846057090662725	0.11669787323444325
22.0	11.021619616339194	adult	0.0		46.0	face	adult-70.jpg	0.0	33.96275496389717	0.38328929801355116
22.0	11.205029112211378	pulse	0.0	t		face	adult-70.jpg	0.0	34.14616445976935	
22.0	11.404908914352745	ISI	1.0		5.0	face	adult-70.jpg	0.0	34.34604426191072	0.1166987787933067
23.0	11.521607693146052	adult	0.0		46.0	face	adult-37.jpg	0.0	34.46274304070403	0.38329020357286936
23.0	11.904897896718921	ISI	1.0		5.0	face	adult-37.jpg	0.0	34.846033244276896	0.11669545841050422
23.0	11.961370062402239	pulse	1.0	t		face	adult-37.jpg	0.0	34.90250540996021	
24.0	12.021593355129426	word	0.0		46.0	character	word-39.jpg	0.0	34.9627287026874	0.3832871850427182
24.0	12.404880540172144	ISI	1.0		6.0	character	word-39.jpg	0.0	35.34601588773012	0.11669968435217015
25.0	12.521580224524314	word	0.0		46.0	character	word-94.jpg	0.0	35.46271557208229	0.3832802424244619
25.0	12.604990656141126	pulse	0.0	t		character	word-94.jpg	0.0	35.5461260036991	
25.0	12.904860466948776	ISI	1.0		3.0	character	word-94.jpg	0.0	35.84599581450675	0.11671900294322768
26.0	13.021579469892004	word	0.0		46.0	character	word-100.jpg	0.0	35.96271481744998	0.3832748090703717
26.0	13.30497263551797	pulse	0.0	t		character	word-100.jpg	0.0	36.246107983075945	
26.0	13.404854278962375	ISI	1.0		6.0	character	word-100.jpg	0.0	36.34598962652035	0.11670089176459442
27.0	13.52155517072697	word	0.0		46.0	character	word-114.jpg	0.0	36.462690518284944	0.3833176721941527
27.0	13.904872842921122	ISI	1.0		6.0	character	word-114.jpg	0.0	36.8460081904791	0.11669666582247373
28.0	14.021569508743596	word	0.0		45.0	character	word-55.jpg	0.0	36.96270485630157	0.38329382580832316
28.0	14.013818829649608	pulse	0.0	t		character	word-55.jpg	0.0	36.95495417720758	
28.0	14.40486333455192	ISI	1.0		7.0	character	word-55.jpg	0.0	37.345998682109894	0.11669576026361028
29.0	14.52155909481553	word	0.0		46.0	character	word-4.jpg	0.0	37.462694442373504	0.38325699974438976
29.0	14.704938405389385	pulse	0.0	t		character	word-4.jpg	0.0	37.64607375294736	
29.0	14.90481609455992	ISI	1.0		6.0	character	word-4.jpg	0.0	37.845951442117894	0.11667644167255276
30.0	15.021492536232472	word	0.0		46.0	character	word-142.jpg	0.0	37.96262788379045	0.38330952216347214
30.0	15.404802058395944	ISI	1.0		6.0	character	word-142.jpg	0.0	38.34593740595392	0.11669757138179193
30.0	15.447767812269376	pulse	1.0	t		character	word-142.jpg	0.0	38.38890315982735	
31.0	15.521499629777736	word	0.0		46.0	character	word-22.jpg	0.0	38.46263497733571	0.38332189813581863
31.0	15.904821527913555	ISI	1.0		7.0	character	word-22.jpg	0.0	38.84595687547153	0.1166637638471002
32.0	16.021485291760655	word	0.0		46.0	character	word-22.jpg	1.0	38.96262063931863	0.3832847702192339
32.0	16.104898138201406	pulse	0.0	t		character	word-22.jpg	1.0	39.04603348575938	
32.0	16.40477006197989	ISI	1.0		6.0	character	word-22.jpg	1.0	39.34590540953786	0.11668640282096021
33.0	16.52145646480085	word	0.0		46.0	character	word-73.jpg	0.0	39.46259181235882	0.38330469251559407
33.0	16.588216987622218	response	0.0	b		character	word-73.jpg	0.0	39.52935233518019	
33.0	16.804848724867497	pulse	0.0	t		character	word-73.jpg	0.0	39.74598407242547	
33.0	16.904761157316443	ISI	1.0		6.0	character	word-73.jpg	0.0	39.84589650487442	0.11669847694065538
34.0	17.0214596342571	word	0.0		46.0	character	word-49.jpg	0.0	39.96259498181507	0.38328809060158164
